id,title,tagline,overview,homepage,release_date,budget,revenue,popularity,runtime,poster_path
79316,Devil's Due,The Devil Always Gets His Due,An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.,,1/8/2014,7000000,36433975,16.056,89,/lWeDTE31UJubMz74hNMVdFZG0Wr.jpg
369557,Sing Street,Boy meets girl. Girl unimpressed. Boy starts band.,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,,3/11/2016,4000000,13624522,16.053,106,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg
382614,The Book of Henry,Never leave things undone.,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",http://www.focusfeatures.com/thebookofhenry,6/16/2017,10000000,4596705,16.039,105,/suLFg4UjvM5BoDipg2Wu3gZ802T.jpg
260535,The Little Rascals Save the Day,The Little Rascals Are Back,"When the Little Rascals are unable to raise enough money to save their grandma's bakery from shutting down, their only hope is to win a local talent show and use the prize money to save the shop.",,3/25/2014,8000000,0,15.996,93,/6nuZUJge3egVZI1rPLVpjRHPMf7.jpg
400710,Flatliners,You haven't lived until you've died,"Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",https://www.sonypictures.com/movies/flatliners0,9/28/2017,19000000,45158254,15.963,111,/e9NHATN0TJW6ZZPLLWFsKdilVl1.jpg
199534,Wolf Creek 2,The outback can be crazy this time of year.,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.",http://www.wolfcreek2.com.au/#sthash.QKVjnVr1.dpbs,8/30/2013,8000000,9630444,15.91,106,/uELzdTzPOpZwSFqBbwpjuKE7UW3.jpg
184341,Hands of Stone,No más. No surrender.,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,,8/26/2016,20000000,0,15.897,105,/rpAYkkc7ltnxnMXOZLPuI9A6cuB.jpg
368031,Friend Request,Be careful who you click with.,"Enjoying college life as a popular student, Laura shares everything with her more than 800 friends on Facebook. But one day, after accepting a friend request from a  social outcast named Marina, Laura’s life is cursed...",http://www.w-b-film.de/,1/7/2016,9900000,10975390,15.892,92,/8sc2FXCczMd4lb8j5YiT0S6aQiO.jpg
261392,American Ultra,Everyone's getting smoked.,"Mike is an unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",,8/19/2015,28000000,27139524,15.891,96,/bi2MCDYvrZQPf1uXyvfVYPE57Mz.jpg
277685,Unfriended,"Online, your memories last forever. But so do your mistakes.","While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. At first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead.",,10/22/2014,1000000,62882090,15.863,82,/jS2KDUROSaAxBqerik7mopMCG8v.jpg
521034,The Secret Garden,,"Mary Lennox is born in India to wealthy British parents who never wanted her. When her parents suddenly die, she is sent back to England to live with her uncle. She meets her sickly cousin, and the two children find a wondrous secret garden lost in the grounds of Misselthwaite Manor.",http://stxfilms.com/thesecretgarden,7/8/2020,0,889816,15.862,99,/5MSDwUcqnGodFTvtlLiLKK0XKS.jpg
199373,The Frozen Ground,The hunter becomes the hunted,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,,7/11/2013,27220000,5496951,15.855,105,/hHDj1h3lJvYd9Cervoswz9crhWg.jpg
321741,Concussion,Even Legends Need a Hero,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",http://www.sonypictures.com/movies/concussion/,11/12/2015,35000000,50363790,15.847,123,/gseayWAIFt3GQrEUNuUcYxT77Ud.jpg
403300,A Hidden Life,Based on true events.,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,http://www.foxsearchlight.com/ahiddenlife/,12/11/2019,9000000,4612788,15.831,174,/rdG4jfH0rxkB2FgkYmjj9V4Q31M.jpg
301365,The Neon Demon,Beauty is vicious.,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",,6/8/2016,7000000,3377430,15.821,118,/d93h9dHIez9zRg4ooG6o1ZiQ776.jpg
653598,Spree,Murder is trending.,"Desperate for an online following, a rideshare driver has figured out a deadly plan to go viral and he will stop at nothing to get his five minutes of fame.",https://spreefilm.com/,8/14/2020,0,43840,15.799,93,/hJUA4wfvw0A6l3niOfxourqpERA.jpg
270774,Skiptrace,Ready. Set. Panic.,A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.,,7/21/2016,32000000,58500000,15.797,107,/yepKO0bbXL2FSUoq93c7lkp0op1.jpg
401561,Mom and Dad,Sometimes they just want to kill you,"In a suburban community, moms and dads, one after the other, mysteriously feel the irresistible impulse to attack and kill their own offspring.",,1/19/2018,0,169209,15.785,86,/vjjFEFMhENFQUmUn15zGaCJBD0A.jpg
245906,She's Funny That Way,"The question is, Who is doing Who?","On the set of a playwright's new project, a love triangle forms between his wife, her ex-lover, and the call girl-turned-actress cast in the production.",,8/29/2014,0,3118433,15.783,93,/hFNkxfqWdFVLNtDtbLdu4irKgiA.jpg
407445,Breathe,"With her love, he lived","Based on the true story of Robin, a handsome, brilliant and adventurous man whose life takes a dramatic turn when polio leaves him paralyzed.",http://www.bleeckerstreetmedia.com/breathe,10/13/2017,0,477815,15.779,118,/wLu2N0QVfSpk10RJ17HLHyRUmww.jpg
492452,Ben Is Back,One family. One day.,"19-year-old Ben Burns unexpectedly returns home to his family's suburban home on Christmas Eve morning. Ben's mother, Holly, is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother's undying love for her son is tested as she does everything in her power to keep him safe.",http://benisbackmovie.com,12/5/2018,13000000,12616995,15.775,103,/eSPiprXuWqwMGi6t8BkdiTz9Ou3.jpg
614560,Mank,,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.,http://www.netflix.com/title/81117189,11/13/2020,25000000,122252,15.745,132,/4yzTcAtvzyZLLto4z04xobUK9el.jpg
583406,Judas and the Black Messiah,You can kill a revolutionary but you can't kill the revolution.,Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,https://www.judasandtheblackmessiah.com,2/12/2021,26000000,6416063,15.74,126,/iIgr75GoqFxe1X5Wz9siOODGe9u.jpg
261023,Black Mass,Keep your enemies close.,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",,9/4/2015,53000000,98837872,15.72,123,/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg
254302,High-Rise,Leave the real world behind,Life for the residents of a tower block begins to run out of control.,http://www.highrisefilm.com,11/22/2015,0,346472,15.705,119,/h8d92L9T5Ty8olbkGGeqXIpzaj0.jpg
438689,Siberia,This was not the plan.,"Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.",https://www.siberiamovie.com/,7/13/2018,2000000,2006704,15.69,105,/eGfIsvdrUhTlQOkxQIELU7obDYj.jpg
641790,Trauma Center,The enemy is closer than you think,"Lt. Wakes is a vengeful police detective determined to solve the murders of his partner and an informant, and joins forces with a witness injured during the shootings. After the killers pursue the witness across the abandoned floor of a hospital, she confirms Wakes's worst fears.",https://highlandfilmgroup.com/movies/trauma-center,12/6/2019,0,92968,15.681,87,/8K73wvCTBA3XKgZTtOZWgENUnis.jpg
435615,Possessor Uncut,No body is safe.,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",http://rhombusmedia.com/film/possessor/,10/2/2020,0,841334,15.672,104,/oLQlUUSlI669r1bgQ7AlnjcrrvC.jpg
246741,What We Do in the Shadows,Some interviews with some vampires,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,http://whatwedointheshadows.com/,6/19/2014,1600000,6263224,15.654,86,/ftrq6LsDNfLPQzrlonOaxSq4yMh.jpg
292040,Spooks: The Greater Good,,"During a handover to the head of counter-terrorism of MI5, Harry Pearce, a terrorist escapes custody. When Harry disappears soon after, his protégé is tasked with finding out what happened as an impending attack on London looms, and eventually uncovers a deadly conspiracy.",http://www.shinepictures.co.uk/films/9/spooks-the-greater-good/,4/11/2015,0,1473809,15.645,104,/bpK63x3M7uFtoIetK5YniHXLE28.jpg
399366,Marrowbone,No one will ever separate us.,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,,10/27/2017,8000000,12294931,15.631,111,/ykn2GWDINcbunWPoNVRQtMaybo7.jpg
302150,The Hunter's Prayer,It's just business,An assassin forges an unlikely partnership with one of his targets: a woman seeking revenge for the murder of her family.,,6/8/2017,17000000,0,15.625,91,/d5MEdS2Q1HpZyqaRZ54VrzHfq4G.jpg
156700,The Kings of Summer,Why live when you can rule.,"Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",,1/19/2013,1500000,1400000,15.624,93,/6dcIbwJuxlEnzLe0EaGFvsh4ZdS.jpg
244264,Laggies,Acting your age is so overrated.,"Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig.",,9/25/2014,5000000,2379154,15.623,100,/kL2ccASO8O6v92gGTaaY5gOCAI4.jpg
522212,Just Mercy,Every generation has its hero. Meet ours.,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",http://www.justmercyfilm.net/,12/25/2019,25000000,50401502,15.602,137,/4YJNp1cquIkX8JxFwkKNEFQ9tgr.jpg
362105,R.L. Stine's Monsterville: The Cabinet of Souls,,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,,9/29/2015,4400000,0,15.602,85,/z3qgKFySWDs7vCjMn5gSxGV2fpI.jpg
262338,Good People,Money changes everything,"Tom and Anna Wright, a young American couple, fall into severe debt while renovating Anna's family home in London. As the couple faces the loss of their dream to have a house and start a family, they discover that the tenant in the apartment below them is dead, and he's left behind a stash of cash—$400,000 worth. Though initially hesitant, Tom and Anna decide that the plan is simple: all they have to do is quietly take the money and use only what's necessary to get them out of debt. But when they start spending the money and can't seem to stop, they find themselves the target of a deadly adversary—the thief who stole it—and that's when very bad things start happening to good people.",,8/12/2014,0,1857574,15.599,90,/zNhzWvhOJ18Twl5oKanVWT7bcSk.jpg
168098,Cell,When everyone is connected no one is safe.,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",,7/6/2016,0,1133031,15.597,98,/c5N6Pw3P6TqQnGcqiVkhO9u85KB.jpg
355506,Siren,No Man Can Resist Her. All Men Should.,A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities.,https://www.amazon.com/dp/B01N2PO5JN,12/2/2016,300000,0,15.586,82,/dAEodQQODOtOlhiQQTW7n1eS9ft.jpg
479259,Lost Girls & Love Hotels,,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels.",https://www.lostgirlslovehotels.film,9/18/2020,0,106045,15.567,97,/vQgXwuJrlpzGDI8169tRQRy71Nv.jpg
340676,Personal Shopper,,"Maureen, mid-20s, is a personal shopper for a media celebrity. The job pays for her stay in Paris, a city she refuses to leave until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.",http://www.ifcfilms.com/films/personal-shopper,10/19/2016,6000000,1305195,15.548,106,/uygGdDR0OEa3ZB3nwANtzOzU9Fa.jpg
168530,Ride Along,Propose to this cop's sister? Rookie mistake.,"For the past two years, high-school security guard Ben has been trying to show decorated APD detective James that he's more than just a video-game junkie who's unworthy of James' sister, Angela. When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela. Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",,1/7/2014,25000000,153997819,15.547,99,/ihKj5zsdkbm8FQ0IsOpAaaqPGX7.jpg
399796,Life of the Party,Give life the old college try.,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected.",http://www.lifeoftheparty-movie.com/,5/10/2018,30000000,61700416,15.509,105,/749iUAWQWeutQuTd9excjmigecw.jpg
500852,Miss Bala,Who would you become to save your family?,"Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength.",https://www.missbala.movie,2/1/2019,15000000,15200000,15.505,104,/ae9yrSAS7nLZPbbkOm61pSuIqeo.jpg
400617,Phantom Thread,,"In 1950s London, renowned British dressmaker Reynolds Woodcock comes across Alma, a young, strong-willed woman, who soon becomes ever present in his life as his muse and lover.",http://focusfeatures.com/phantom-thread,12/25/2017,35000000,47756590,15.491,130,/hgoWjp9Sh0MI97eAMZCnIoVfgvq.jpg
551332,The Two Popes,,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",https://www.thetwopopesmovie.com/,11/27/2019,0,232638,15.47,125,/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg
347984,6 Days,"In the face of terror, a nation will show its strength","London, England, April 1980. Six terrorists assault the Embassy of Iran and take hostages. For six days, tense negotiations are held while the authorities decide whether a military squad should intervene.",,7/9/2017,1500000,0,15.467,95,/yRbC0uRj1RDmF0JLon83il2dkR0.jpg
561362,Rust Creek,Choose your prey carefully,"When an overachieving college senior makes a wrong turn, her road trip becomes a life-changing fight for survival in rural Kentucky.",http://www.rustcreek.com,1/4/2019,750000,0,15.445,108,/lrsPIRkKZWTKbd3C0sSj7a3lMES.jpg
328111,The Secret Life of Pets,Think this is what they do all day?,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",http://www.thesecretlifeofpets.com/,6/18/2016,75000000,875457937,15.439,86,/gJo9G56QlXKRe2tcdDVSt28xVsP.jpg
203834,Jessabelle,The dead are back for life.,A young woman recuperating at her father's run-down home after a tragic accident soon encounters a terrifying presence with a connection to her long-deceased mother.,,11/7/2014,1000000,23456897,15.428,90,/oyszsO25OfSxkxhKCCnk9ZrAjkp.jpg
248574,Barely Lethal,Click. Clique. Bang.,"A 16-year-old international assassin yearning for a ""normal"" adolescence fakes her own death and enrolls as a senior in a suburban high school. She quickly learns that being popular can be more painful than getting water-boarded.",,4/30/2015,0,6075,15.402,96,/8emz9dKW8KKIqG8WcFG1lJbr2ub.jpg
258284,Every Secret Thing,Don't look away for even a second.,"One clear summer day in a Baltimore suburb, a baby goes missing from her front porch. Two young girls serve seven years for the crime and are released into a town that hasn't fully forgiven or forgotten. Soon, another child is missing, and two detectives are called in to investigate the mystery in a community where everyone seems to have a secret.",,4/20/2014,0,103536,15.389,93,/jR3rrAtFhK6MufgJIlNYoo0Iyfd.jpg
468224,Tolkien,"A Life of Love, Courage & Fellowship.","England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",http://www.foxsearchlight.com/tolkien/,5/3/2019,20000000,8654322,15.388,112,/A7eYO3t7oZQdfJj5KlJBI7GhT9H.jpg
152742,The Best Offer,A Master of Possession. A Crime of Obsession,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",,1/1/2013,13500000,19255873,15.378,131,/yfbsINSfotAHaeWKJbfsVKSckvq.jpg
184098,Think Like a Man Too,,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",http://www.sonypictures.com/movies/thinklikeamantoo/,6/20/2014,24000000,70181428,15.323,105,/bsKfhf0y9Zx7h4j5GHu1JANpKwl.jpg
250124,The Diary of a Teenage Girl,Some things are best kept secret,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",,8/7/2015,2000000,1477002,15.305,102,/5YlUrdYKuscD7pwf3yy9duVLbui.jpg
338766,Hell or High Water,Blood always follows money.,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,http://hellorhighwater.movie,8/11/2016,12000000,37589296,15.303,102,/ljRRxqy2aXIkIBXLmOVifcOR021.jpg
285783,The Walk,Dream High.,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,http://www.sonypictures.com/movies/thewalk/,9/30/2015,35000000,61181942,15.238,123,/tiESRqurrZwAC0hpERogOsBhjeg.jpg
242042,Barefoot,She's stepping out into the world.,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.",http://barefootthemovie.com,2/2/2014,6000000,15071,15.227,90,/7CWdmxafzSVEUv4mMlOpw89NKXE.jpg
466411,Speed Kills,Success Makes You A Target,Speedboat racing champion and multimillionaire Ben Aronoff leads a double life that lands him in trouble with the law and drug lords.,,11/16/2018,15000000,5812,15.214,102,/f4p18CwxidvznZYMA6m4qv5FCvp.jpg
454652,Colette,History is about to change,"After marrying a successful Parisian writer known commonly as Willy, Sidonie-Gabrielle Colette is transplanted from her childhood home in rural France to the intellectual and artistic splendor of Paris. Soon after, Willy convinces Colette to ghostwrite for him. She pens a semi-autobiographical novel about a witty and brazen country girl named Claudine, sparking a bestseller and a cultural sensation. After its success, Colette and Willy become the talk of Paris and their adventures inspire additional Claudine novels.",https://bleeckerstreetmedia.com/colette,9/21/2018,0,14273033,15.208,112,/z73Wer1DgObAwWnqZlOyeI33ROY.jpg
86828,Absolutely Anything,Great power. Total irresponsibility.,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,,6/26/2015,0,6303792,15.203,85,/tnBt9yPCQwnXLwioqfgnL5hqGM6.jpg
514921,The Aeronauts,Soar beyond your limits.,"In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",,11/4/2019,40000000,0,15.183,101,/kZHnblqmTBUBgzYBIxWIz9txsEi.jpg
317744,Careful What You Wish For,Wanting her was his first mistake,"A guy gets more than he bargained for after entering into an affair with the wife of an investment banker. Soon, a suspicious death and substantial life insurance policy embroil him in a scandal.",,5/6/2015,8000000,0,15.173,91,/7TCNLuxwzsU9IXYvzzYQdwJe19v.jpg
567797,The Dry,Where the truth lies.,Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.,https://roadshow.com.au/titles/movies/roadshow/2021/the-dry,12/11/2020,0,17424378,15.159,117,/zM12bfL2TEqVRXjiQIFUWUMLcCg.jpg
257091,Get Hard,An education in incarceration.,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",,3/26/2015,40000000,111811453,15.147,100,/rJPbS2cYOYhDCjT5NmW1Fm6gFl3.jpg
416234,Winchester,Terror is building.,"San Jose, California, 1906. Isolated in her labyrinthine mansion, eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company.",https://www.winchestermovie.com/,2/2/2018,3500000,44019588,15.144,100,/tHDtskokZeO9B3JBdR1dSH0uqad.jpg
380124,Boo! A Madea Halloween,"Trick or treat, fools","Madea winds up in the middle of mayhem when she spends a hilarious, haunted Halloween fending off killers, paranormal poltergeists, ghosts, ghouls, and zombies while keeping a watchful eye on a group of misbehaving teens.",,10/21/2016,20000000,74827344,10.815,103,/eq1jD9QwhrZCFeaT1BudIsKzlwp.jpg
146239,Delivery Man,You're never quite ready for what life delivers.,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,,10/10/2013,26000000,51164106,15.124,105,/dKTkxSeNgHdwgrAbhwbXuUk4tzb.jpg
625169,12 Mighty Orphans,Based on the true story of the team that inspired a nation.,"Haunted by his mysterious past, a devoted high school football coach leads a scrawny team of orphans to the state championship during the Great Depression and inspires a broken nation along the way.",http://12mightyorphans.com,6/18/2021,0,3615193,15.106,118,/aIY2QF211NLB1AOjZPFImusCLI1.jpg
541305,Kajillionaire,Know your worth.,"Two con artists have spent 26 years training their only daughter to swindle, scam and steal at every turn. During a desperate and hastily conceived heist, they charm a stranger into joining them, only to have their entire world turned upside down.",https://www.focusfeatures.com/kajillionaire,9/25/2020,0,829900,15.079,105,/fkqJJDb4u9rEyJu8Jm8H1P2mux4.jpg
539565,Zola,Y'all wanna hear a story?,"A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.",https://a24films.com/films/zola,1/24/2020,5000000,3500000,15.072,86,/bJLCPROp9bmNndurwZpVnOioVpB.jpg
433502,The Aftermath,,"In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.",http://www.foxsearchlight.com/theaftermath,3/1/2019,0,9215591,15.066,108,/slGZ8miznmAZAaDHEz6BKo7f1N5.jpg
224141,Into the Woods,Be careful what you wish for...,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",http://movies.disney.com/into-the-woods/,12/24/2014,50000000,212902372,15.063,125,/k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg
718633,Bruised,It's not a second chance. It's a last chance.,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",https://www.netflix.com/title/81043365,11/17/2021,11000000,0,15.058,129,/axibOQF9QnThrr8M37ufAYurP4R.jpg
95610,Bridget Jones's Baby,Relationship status: beyond complicated,"After breaking up with Mark Darcy, Bridget Jones's 'happily ever after' hasn't quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. What could possibly go wrong? Then her love life takes a turn and Bridget meets a dashing American named Jack, the suitor who is everything Mr. Darcy is not. In an unlikely twist she finds herself pregnant, but with one hitch she can only be fifty percent sure of the identity of her baby's father.",,9/14/2016,35000000,211952420,15.057,123,/k703Pb5C0NsLvXPgFk8kAKnLylq.jpg
57876,Area 51,They're Here.,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",,5/15/2015,5000000,7556,15.057,91,/ochcUJTPQSfU5fDMA21y4xoDzeX.jpg
464504,A Madea Family Funeral,She puts the fun in funeral.,"A joyous family reunion becomes a hilarious nightmare as Madea and the crew travel to backwoods Georgia, where they find themselves unexpectedly planning a funeral that might unveil unpleasant family secrets.",https://www.madea.movie,3/1/2019,0,46115383,13.577,104,/sFvOTUlZrIxCLdmz1fC16wK0lme.jpg
500682,The Highwaymen,The legends who took down Bonnie & Clyde,"In 1934, Frank Hamer and Manny Gault, two former Texas Rangers, are commissioned to put an end to the wave of vicious crimes perpetrated by Bonnie Parker and Clyde Barrow, a notorious duo of infamous robbers and cold-blooded killers who nevertheless are worshiped by the public.",https://www.netflix.com/title/80200571,3/15/2019,49000000,0,15.037,133,/4bRYg4l12yDuJvAfqvUOPnBrxno.jpg
427900,Home Again,Starting over is not for beginners.,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,,9/7/2017,12000000,27020284,15.035,97,/pE4VHzhDZgvbx2QOllaXXPADiW1.jpg
428449,A Ghost Story,,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",https://a24films.com/films/a-ghost-story,4/24/2017,100000,1929659,15.02,93,/rp5JPIyZi9sMob15l46zNQLe5cO.jpg
257785,Tulip Fever,,An artist falls for a married young woman while he's commissioned to paint her portrait. The two invest in the risky tulip market in hopes to build a future together.,,7/13/2017,25000000,9204549,15.012,107,/aGBRTDMuYDKCA9g7NTGwtMZBWd.jpg
290555,Wolves,Unleash the beast,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",,8/28/2014,18000000,0,15.006,90,/zY6ObzQfCp6RO4ONqP4snfVVSdH.jpg
